subject_id;trial;anecdote_positivity;anecdote_vividness;cue_positivity;number_of_cues;response2;trial_ranking_set;response;trial_anecdote;ranking_at_num_cues
544;7;0;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];Buraya yazınız iyi bir performans sergileyemedi ve hizlanamadi izleyiciler hayal kirikliğina uğradi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;6
544;8;1;1;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınız yi bir performans sergiledi ve koşarken yelesi savruluyordu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;2
545;1;0;1;1;1;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];kötü bir performans sergilemiş her adimda çamura batiyo gibi hiz kaybetmiş; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;6
545;2;1;0;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];iyi bir performns sergilemiş izleyicileri memnun etmiş; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;2
545;3;0;0;0;0;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];başarisiz bir performans temposunu arttiramamiş; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
545;4;1;0;0;2;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];dikkat çeken bir performns dengeli ve güçlü bir yariş; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
545;5;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];kötü bir performans sergilemiş izleyicilerin beklentilerini karşilayamamiş; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;4
545;6;1;1;0;0;top 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];güven veren bir performans son düzlükte daha da hizlanmiş;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;7
545;7;0;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];kötü bir performans yavaş başlangiç hiz kazanaamiş; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;6
545;8;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];müthiş bir performans başlangiçta biiraz yavaş ama hiz kazanmiş;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
546;1;0;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];yariş boyunca temposunu artirmakta zorlandi ve son düzlükte kondsiyonunu koruyamadi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;7
546;2;0;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];yariş başladiğinda hemen geride kaldi ve her adiminda çamura batmiş gibi yavaşliyordu; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;3
546;3;1;0;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];yarişa güçlü bir şekilde başladi ve yariş boyunca güçlü temposunu korudu; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
546;4;1;0;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];yariş boyunca tempolu bir performans gösterdi ve piste çok iyi uyum sağladi; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;4
546;5;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];yarişa en başindan geride başladi ve son düzğüe geldiğinde hizi oldukça düşmüştü; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;4
546;6;1;1;0;3;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınızadi ters akimgeçendi ve son düzğüe gelindiğinde rüzgar gibi hizlandi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;6
546;7;1;1;1;0;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];Buraya yazınızadi kum çizgisigeçendi ve son düzlükte kuvvetli bacaklariyla ileriye atildi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;2
546;8;0;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];atin adi uzak melodiydi ve yarişin  başinda beklenenden yavaş hareket edip hiz kazanamadi; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;6
547;1;1;1;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];müthiş yariş ve son düzlükte hizlanma;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;4
547;2;1;0;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];harika performans ve piste uyum; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;3
547;3;1;0;0;2;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];güçlü ve dengeli; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
547;4;1;1;0;1;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];coşturuyordu ve yele;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;8
547;5;0;0;0;1;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];yetersiz kondüsyon ve hayal kirikligi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;8
547;6;0;1;1;2;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];kötü performans ve dengesiz; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;2
547;7;0;0;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınız ; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;3
547;8;0;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];geride ve camura batma; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
548;1;0;1;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];aldiğim bir ipucuda at dokuzuncu olmustu; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;6
548;2;1;0;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];Buraya yazınızseyirciler tarafindan sevilmis; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;8
548;3;1;1;1;0;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];Buraya yazınızseyirciler cok sevmis dikkat ceken bir at hizli bir at cinsi;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;3
548;4;0;1;1;2;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];ipucvulardan birinde  olmus; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
548;5;0;0;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınıziyi performans sergilememis; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;7
548;6;1;0;1;1;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];Buraya yazınızharika bir performans serg; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;6
548;7;0;0;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];ortalama bir atmis ; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;3
548;8;1;1;0;0;top 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];Buraya yazınızmuthis bir at sona dogru hizini arttirdi;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;7
549;1;0;1;0;0;bottom 5;[5, 9, 7, 8, 4, 6, 6, 9, 5, 9];tunçkanat cinsinden sessiz adim kötü bir performans sergiledi çünkü ayaği çamura batmiş gibi yürüyodu; geçen haftaki yarışta kötü bir performans sergiledi. Yarışın başında hemen geride kaldı. Her adımda, sanki çamura batıyormuş gibi ağırlaşıyordu. Son düzlüğe geldiğinde, bütün hızını kaybetmişti. Tribünlerden homurtularla birlikte yarışı tamamladı.;7
549;2;0;0;0;1;bottom 5;[4, 9, 8, 8, 8, 8, 4, 10, 5, 6];kötü bir performans sergildeği için son siralarda; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;8
549;3;1;1;1;0;top 5;[5, 2, 3, 6, 4, 5, 2, 7, 1, 3];kendisi alkiş toplayan bir at hizli ve başarili;geçen hafta yarışta müthiş bir performans sergiledi. Başlangıçta biraz gerideydi ama hızla öne fırladı. Son düzlüğe geldiğinde, rüzgar gibi hızlandı. Bileklerini esnekçe kullanarak ivme kazandı ve rakiplerini geride bıraktı. Sona doğru, herkesin gözü ondaydı. Tribünlerden alkışlar yükseldi.;3
549;4;0;0;1;1;top 5;[6, 4, 2, 3, 1, 3, 8, 4, 4, 6];at bu yarişta kötü bir kondisyona sahipti ve başarisiz oldu izleyicileri için hayal kirikliği yaşatti; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;3
549;5;1;0;0;1;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];Buraya yazınızyeteri kadar iyi bir performans değil; geçen hafta yarışta dikkat çeken bir performans sergiledi. Yarışa dengeli ve güçlü bir şekilde başladı. Yarış boyunca güçlü temposunu koruyarak dikkatleri üzerine çekti. Koşuyu da oldukça etkileyici bir şekilde tamamladı. Seyirciler tarafından hayli takdir edildi.;5
549;6;1;0;1;0;top 5;[6, 1, 4, 6, 4, 1, 3, 8, 4, 4];at çok iyi bir performans sergiledi ve izleyenleri hayrette birakti; geçen hafta yarışta harika bir performans sergiledi. Yarış boyunca kendini iyi gösterdi. Koşu boyunca piste çok iyi bir uyum sağladı. Güçlü bir performansla izleyenleri etkiledi. Yarışı izleyenler de bu performanstan oldukça etkilendi.;4
549;7;0;1;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];yarişta ivme kaybetmiş ve degsizleşmiş; geçen hafta kötü bir performans sergiledi. Yarışın başında beklenenden yavaş hareket etti, hız kazanamadı. Pistte ilerlerken adımları dengesizleşti, ivme kaybetti. En sona doğru bacakları tükenmiş gibiydi. Seyircilerin hayal kırıklığı yüzlerinden okunuyordu.;4
549;8;1;1;0;0;top 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];yelesi rüzgarla savruluyor ve viraji hizla geçiyor;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;6
550;1;1;1;0;0;bottom 5;[6, 8, 7, 5, 8, 6, 10, 4, 9, 4];güven veren bir şekilde öne atildi son virajda yelesi rüzgarla savruluyordu ve nal sesleri ile tribünleri coşturdu;geçen hafta yarışta etkileyici bir performans sergiledi. Güven veren bir başlangıcın ardından güçlü bir şekilde öne atıldı. Son virajda adımlarını hızlandırırken yelesi rüzgârla beraber savruluyordu. Kuvvetli bacaklarıyla son düzlükte ileriye fırladı. Nal sesleriyle birlikte tribünler de coştu.;7
550;2;0;0;0;0;bottom 5;[5, 9, 6, 8, 7, 8, 3, 10, 5, 9];yariş boyunca temposunu arttiramadi  başarisiz bir performans sergiledi son düzlükte kondisyonu yetersiz kaldi; geçen hafta yarışta başarısız bir performans sergiledi. İlk andan itibaren bekleneni veremedi. Yarış boyunca temposunu arttıramadı. Son düzlüğe gelinirken kondisyonunun yetersiz olduğu anlaşılıyordu. Tribünler büyük bir hayal kırıklığına uğradı.;6
550;3;0;0;1;1;top 5;[7, 1, 3, 4, 2, 6, 3, 4, 7, 3];son virajda hizi oldukça düşmüş bir şekilde yarişi bitirdi ve beklenilen performansi sergileyemedi; geçen hafta iyi bir performans sergileyemedi. Başından beri geride kaldı, hiç hızlanamadı. Yarış boyunca istenilen tempoya bir türlü ulaşamadı. Son düzlüğe gelindiğinde hızı oldukça düşmüştü ve yarışı da bu şekilde tamamladı. İzleyenlerin beklentilerini karşılayamadı.;4
